Round,Task,Trial,Item.ID,Shape,Angle,Distr1,Distr2,Distr3,Distr4,Distr5,Distr6,Distr7,SelectedItem,Accuracy,Word,Participant.ID,Condition,LinguisticStructure,Lang.ID
1,Guessing,4,13,2,180,4,6,8,,,,,13,1,"",P15,small,0.839195166598208,S5
1,Guessing,5,23,4,135,4,15,21,,,,,23,1,"",P15,small,0.839195166598208,S5
1,Guessing,6,10,2,225,13,25,8,,,,,10,1,"",P15,small,0.839195166598208,S5
1,Guessing,7,8,2,120,10,5,13,,,,,8,1,"",P15,small,0.839195166598208,S5
1,Guessing,8,26,4,270,17,4,10,,,,,26,1,"",P15,small,0.839195166598208,S5
1,Guessing,9,21,3,240,8,25,13,,,,,21,1,"",P15,small,0.839195166598208,S5
1,Guessing,10,4,1,90,15,23,26,,,,,4,1,"",P15,small,0.839195166598208,S5
1,Guessing,11,5,1,300,8,23,26,,,,,5,1,"",P15,small,0.839195166598208,S5
1,Guessing,12,17,3,315,10,6,8,,,,,17,1,"",P15,small,0.839195166598208,S5
1,Guessing,1,4,1,90,25,6,8,,,,,4,1,"",P15,small,0.839195166598208,S5
1,Guessing,2,21,3,240,26,25,23,,,,,21,1,"",P15,small,0.839195166598208,S5
1,Guessing,3,15,3,60,10,25,13,,,,,15,1,"",P15,small,0.839195166598208,S5
1,Guessing,4,26,4,270,4,15,23,,,,,26,1,"",P15,small,0.839195166598208,S5
1,Guessing,5,13,2,180,23,4,17,,,,,13,1,"",P15,small,0.839195166598208,S5
1,Guessing,6,25,4,45,21,8,15,,,,,25,1,"",P15,small,0.839195166598208,S5
1,Guessing,7,8,2,120,10,4,15,,,,,8,1,"",P15,small,0.839195166598208,S5
1,Guessing,8,6,1,360,8,15,26,,,,,6,1,"",P15,small,0.839195166598208,S5
1,Guessing,9,17,3,315,15,6,5,,,,,17,1,"",P15,small,0.839195166598208,S5
1,Guessing,10,10,2,225,23,17,13,,,,,10,1,"",P15,small,0.839195166598208,S5
1,Guessing,11,5,1,300,21,23,13,,,,,5,1,"",P15,small,0.839195166598208,S5
1,Guessing,12,23,4,135,13,25,21,,,,,23,1,"",P15,small,0.839195166598208,S5
1,Production,1,23,4,135,,,,,,,,,1,smut-at,P15,small,0.839195166598208,S5
1,Production,2,13,2,180,,,,,,,,,1,nif-a,P15,small,0.839195166598208,S5
1,Production,3,5,1,300,,,,,,,,,1,wef-kss,P15,small,0.839195166598208,S5
1,Production,4,10,2,225,,,,,,,,,0,nif-saa,P15,small,0.839195166598208,S5
1,Production,5,15,3,60,,,,,,,,,1,pti-ttk,P15,small,0.839195166598208,S5
1,Production,6,4,1,90,,,,,,,,,1,wef-t,P15,small,0.839195166598208,S5
1,Production,7,25,4,45,,,,,,,,,0,smut-tkk,P15,small,0.839195166598208,S5
1,Production,8,26,4,270,,,,,,,,,1,smut-s,P15,small,0.839195166598208,S5
1,Production,9,6,1,360,,,,,,,,,1,wef-k,P15,small,0.839195166598208,S5
1,Production,10,21,3,240,,,,,,,,,0,pti-saa,P15,small,0.839195166598208,S5
1,Production,11,17,3,315,,,,,,,,,0,pi-kka,P15,small,0.839195166598208,S5
1,Production,12,8,2,120,,,,,,,,,0,nif-tta,P15,small,0.839195166598208,S5
1,Production,1,5,1,300,,,,,,,,,1,wef-kss,P15,small,0.839195166598208,S5
1,Production,2,23,4,135,,,,,,,,,0,smut-aat,P15,small,0.839195166598208,S5
1,Production,3,15,3,60,,,,,,,,,1,pti-ttk,P15,small,0.839195166598208,S5
1,Production,4,26,4,270,,,,,,,,,1,smut-s,P15,small,0.839195166598208,S5
1,Production,5,8,2,120,,,,,,,,,1,nif-att,P15,small,0.839195166598208,S5
1,Production,6,25,4,45,,,,,,,,,1,smut-tk,P15,small,0.839195166598208,S5
1,Production,7,10,2,225,,,,,,,,,1,nif-as,P15,small,0.839195166598208,S5
1,Production,8,4,1,90,,,,,,,,,1,wef-t,P15,small,0.839195166598208,S5
1,Production,9,13,2,180,,,,,,,,,1,nif-a,P15,small,0.839195166598208,S5
1,Production,10,21,3,240,,,,,,,,,1,pti-ssa,P15,small,0.839195166598208,S5
1,Production,11,17,3,315,,,,,,,,,1,pti-kks,P15,small,0.839195166598208,S5
1,Production,12,6,1,360,,,,,,,,,1,wef-k,P15,small,0.839195166598208,S5
2,Exposure,1,7,1,240,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,2,28,4,330,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,3,1,1,150,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,4,9,2,45,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,5,24,4,210,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,6,3,1,210,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,7,14,2,330,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,8,2,1,30,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,9,16,3,180,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,10,11,2,300,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,11,22,4,90,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,1,2,1,30,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,2,22,4,90,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,3,7,1,240,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,4,14,2,330,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,5,11,2,300,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,6,9,2,45,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,7,3,1,210,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,8,16,3,180,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,9,1,1,150,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,10,28,4,330,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Exposure,11,24,4,210,,,,,,,,,,"",P15,small,0.839195166598208,S5
2,Guessing,1,9,2,45,14,28,11,,,,,9,1,"",P15,small,0.839195166598208,S5
2,Guessing,2,11,2,300,28,14,1,,,,,11,1,"",P15,small,0.839195166598208,S5
2,Guessing,3,16,3,180,9,1,14,,,,,16,1,"",P15,small,0.839195166598208,S5
2,Guessing,4,22,4,90,28,1,14,,,,,22,1,"",P15,small,0.839195166598208,S5
2,Guessing,5,3,1,210,11,28,16,,,,,3,1,"",P15,small,0.839195166598208,S5
2,Guessing,6,24,4,210,7,9,1,,,,,24,1,"",P15,small,0.839195166598208,S5
2,Guessing,7,28,4,330,24,16,3,,,,,28,1,"",P15,small,0.839195166598208,S5
2,Guessing,8,7,1,240,14,28,2,,,,,7,1,"",P15,small,0.839195166598208,S5
2,Guessing,9,2,1,30,28,7,1,,,,,2,1,"",P15,small,0.839195166598208,S5
2,Guessing,10,1,1,150,24,9,14,,,,,1,1,"",P15,small,0.839195166598208,S5
2,Guessing,11,14,2,330,3,1,24,,,,,14,1,"",P15,small,0.839195166598208,S5
2,Guessing,1,16,3,180,9,3,11,,,,,16,1,"",P15,small,0.839195166598208,S5
2,Guessing,2,1,1,150,7,28,9,,,,,1,1,"",P15,small,0.839195166598208,S5
2,Guessing,3,14,2,330,9,22,24,,,,,14,1,"",P15,small,0.839195166598208,S5
2,Guessing,4,11,2,300,24,14,28,,,,,11,1,"",P15,small,0.839195166598208,S5
2,Guessing,5,24,4,210,9,7,2,,,,,24,1,"",P15,small,0.839195166598208,S5
2,Guessing,6,9,2,45,14,22,24,,,,,9,1,"",P15,small,0.839195166598208,S5
2,Guessing,7,7,1,240,2,16,24,,,,,7,1,"",P15,small,0.839195166598208,S5
2,Guessing,8,2,1,30,16,28,22,,,,,2,1,"",P15,small,0.839195166598208,S5
2,Guessing,9,22,4,90,14,11,2,,,,,22,1,"",P15,small,0.839195166598208,S5
2,Guessing,10,3,1,210,9,11,22,,,,,3,1,"",P15,small,0.839195166598208,S5
2,Guessing,11,28,4,330,2,22,7,,,,,28,1,"",P15,small,0.839195166598208,S5
2,Production,1,1,1,150,,,,,,,,,1,wef-aat,P15,small,0.839195166598208,S5
2,Production,2,2,1,30,,,,,,,,,1,wef-tkk,P15,small,0.839195166598208,S5
2,Production,3,14,2,330,,,,,,,,,1,nif-kks,P15,small,0.839195166598208,S5
2,Production,4,22,4,90,,,,,,,,,1,smut-t,P15,small,0.839195166598208,S5
2,Production,5,24,4,210,,,,,,,,,1,smut-aas,P15,small,0.839195166598208,S5
2,Production,6,9,2,45,,,,,,,,,1,nif-ttk,P15,small,0.839195166598208,S5
2,Production,7,28,4,330,,,,,,,,,1,smut-kks,P15,small,0.839195166598208,S5
2,Production,8,7,1,240,,,,,,,,,1,wef-ssa,P15,small,0.839195166598208,S5
2,Production,9,3,1,210,,,,,,,,,1,wef-aas,P15,small,0.839195166598208,S5
2,Production,10,16,3,180,,,,,,,,,1,pti-a,P15,small,0.839195166598208,S5
2,Production,11,11,2,300,,,,,,,,,1,nif-ssk,P15,small,0.839195166598208,S5
2,Production,1,22,4,90,,,,,,,,,1,smut-t,P15,small,0.839195166598208,S5
2,Production,2,14,2,330,,,,,,,,,1,nif-kks,P15,small,0.839195166598208,S5
2,Production,3,3,1,210,,,,,,,,,1,wef-aas,P15,small,0.839195166598208,S5
2,Production,4,1,1,150,,,,,,,,,1,wef-aat,P15,small,0.839195166598208,S5
2,Production,5,9,2,45,,,,,,,,,1,nif-ttk,P15,small,0.839195166598208,S5
2,Production,6,7,1,240,,,,,,,,,1,wef-ssa,P15,small,0.839195166598208,S5
2,Production,7,24,4,210,,,,,,,,,1,smut-aas,P15,small,0.839195166598208,S5
2,Production,8,2,1,30,,,,,,,,,1,wef-tkk,P15,small,0.839195166598208,S5
2,Production,9,28,4,330,,,,,,,,,1,smut-kks,P15,small,0.839195166598208,S5
2,Production,10,16,3,180,,,,,,,,,1,pti-a,P15,small,0.839195166598208,S5
2,Production,11,11,2,300,,,,,,,,,1,nif-ssk,P15,small,0.839195166598208,S5
3,Exposure,1,2,1,30,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,2,1,1,150,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,3,21,3,240,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,4,25,4,45,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,5,8,2,120,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,6,5,1,300,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,7,14,2,330,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,8,16,3,180,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,9,26,4,270,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,10,15,3,60,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,11,9,2,45,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,12,28,4,330,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,13,11,2,300,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,14,24,4,210,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,15,4,1,90,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,16,17,3,315,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,17,3,1,210,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,18,22,4,90,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,19,23,4,135,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,20,13,2,180,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,21,10,2,225,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,22,7,1,240,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Exposure,23,6,1,360,,,,,,,,,,"",P15,small,0.839195166598208,S5
3,Guessing,1,14,2,330,17,9,25,26,3,28,2,14,1,"",P15,small,0.839195166598208,S5
3,Guessing,2,1,1,150,13,21,3,5,16,8,26,1,1,"",P15,small,0.839195166598208,S5
3,Guessing,3,7,1,240,17,10,9,21,28,5,23,7,1,"",P15,small,0.839195166598208,S5
3,Guessing,4,2,1,30,1,25,21,16,13,6,26,2,1,"",P15,small,0.839195166598208,S5
3,Guessing,5,10,2,225,14,6,5,4,16,7,24,10,1,"",P15,small,0.839195166598208,S5
3,Guessing,6,4,1,90,15,16,6,8,21,5,7,4,1,"",P15,small,0.839195166598208,S5
3,Guessing,7,6,1,360,13,2,23,25,16,7,15,6,1,"",P15,small,0.839195166598208,S5
3,Guessing,8,3,1,210,11,16,15,26,9,1,22,3,1,"",P15,small,0.839195166598208,S5
3,Guessing,9,5,1,300,13,3,10,8,17,1,4,5,1,"",P15,small,0.839195166598208,S5
3,Guessing,10,21,3,240,23,14,28,1,9,2,17,21,1,"",P15,small,0.839195166598208,S5
3,Guessing,11,26,4,270,10,9,7,24,25,22,4,26,1,"",P15,small,0.839195166598208,S5
3,Guessing,12,28,4,330,3,9,11,16,22,8,4,28,1,"",P15,small,0.839195166598208,S5
3,Guessing,13,16,3,180,14,26,5,9,28,4,2,16,1,"",P15,small,0.839195166598208,S5
3,Guessing,14,11,2,300,7,2,15,21,28,6,14,11,1,"",P15,small,0.839195166598208,S5
3,Guessing,15,13,2,180,26,4,16,8,21,7,3,13,1,"",P15,small,0.839195166598208,S5
3,Guessing,16,22,4,90,14,28,10,6,23,11,1,22,1,"",P15,small,0.839195166598208,S5
3,Guessing,17,23,4,135,21,22,14,3,8,13,25,23,1,"",P15,small,0.839195166598208,S5
3,Guessing,18,25,4,45,1,26,22,10,4,21,11,25,1,"",P15,small,0.839195166598208,S5
3,Guessing,19,17,3,315,16,25,4,11,13,28,14,17,1,"",P15,small,0.839195166598208,S5
3,Guessing,20,9,2,45,11,24,10,15,17,22,3,9,1,"",P15,small,0.839195166598208,S5
3,Guessing,21,8,2,120,13,15,1,6,9,5,10,8,1,"",P15,small,0.839195166598208,S5
3,Guessing,22,24,4,210,4,28,1,7,14,3,2,24,1,"",P15,small,0.839195166598208,S5
3,Guessing,23,15,3,60,10,14,11,26,7,6,2,15,1,"",P15,small,0.839195166598208,S5
3,Production,1,8,2,120,,,,,,,,,1,nif-att,P15,small,0.839195166598208,S5
3,Production,2,25,4,45,,,,,,,,,1,smut-tk,P15,small,0.839195166598208,S5
3,Production,3,1,1,150,,,,,,,,,1,wef-aat,P15,small,0.839195166598208,S5
3,Production,4,11,2,300,,,,,,,,,1,nif-ssk,P15,small,0.839195166598208,S5
3,Production,5,9,2,45,,,,,,,,,1,nif-ttk,P15,small,0.839195166598208,S5
3,Production,6,10,2,225,,,,,,,,,1,nif-as,P15,small,0.839195166598208,S5
3,Production,7,5,1,300,,,,,,,,,1,wef-kss,P15,small,0.839195166598208,S5
3,Production,8,16,3,180,,,,,,,,,1,pti-a,P15,small,0.839195166598208,S5
3,Production,9,7,1,240,,,,,,,,,1,wef-ssa,P15,small,0.839195166598208,S5
3,Production,10,15,3,60,,,,,,,,,1,pti-ttk,P15,small,0.839195166598208,S5
3,Production,11,4,1,90,,,,,,,,,1,wef-t,P15,small,0.839195166598208,S5
3,Production,12,13,2,180,,,,,,,,,1,nif-a,P15,small,0.839195166598208,S5
3,Production,13,23,4,135,,,,,,,,,0,smut-aat,P15,small,0.839195166598208,S5
3,Production,14,26,4,270,,,,,,,,,1,smut-s,P15,small,0.839195166598208,S5
3,Production,15,28,4,330,,,,,,,,,1,smut-kks,P15,small,0.839195166598208,S5
3,Production,16,21,3,240,,,,,,,,,1,pti-ssa,P15,small,0.839195166598208,S5
3,Production,17,24,4,210,,,,,,,,,1,smut-aas,P15,small,0.839195166598208,S5
3,Production,18,3,1,210,,,,,,,,,1,wef-aas,P15,small,0.839195166598208,S5
3,Production,19,22,4,90,,,,,,,,,1,smut-t,P15,small,0.839195166598208,S5
3,Production,20,17,3,315,,,,,,,,,1,pti-kks,P15,small,0.839195166598208,S5
3,Production,21,6,1,360,,,,,,,,,1,wef-k,P15,small,0.839195166598208,S5
3,Production,22,14,2,330,,,,,,,,,1,nif-kks,P15,small,0.839195166598208,S5
3,Production,23,2,1,30,,,,,,,,,1,wef-tkk,P15,small,0.839195166598208,S5
5,MemorizationTest,1,2,1,30,,,,,,,,,1,wef-tkk,P15,small,0.839195166598208,S5
5,MemorizationTest,2,15,3,60,,,,,,,,,1,pti-ttk,P15,small,0.839195166598208,S5
5,MemorizationTest,3,5,1,300,,,,,,,,,1,wef-kss,P15,small,0.839195166598208,S5
5,MemorizationTest,4,28,4,330,,,,,,,,,1,smut-kks,P15,small,0.839195166598208,S5
5,MemorizationTest,5,9,2,45,,,,,,,,,1,nif-ttk,P15,small,0.839195166598208,S5
5,MemorizationTest,6,14,2,330,,,,,,,,,1,nif-kks,P15,small,0.839195166598208,S5
5,MemorizationTest,7,24,4,210,,,,,,,,,1,smut-aas,P15,small,0.839195166598208,S5
5,MemorizationTest,8,7,1,240,,,,,,,,,1,wef-ssa,P15,small,0.839195166598208,S5
5,MemorizationTest,9,8,2,120,,,,,,,,,1,nif-att,P15,small,0.839195166598208,S5
5,MemorizationTest,10,13,2,180,,,,,,,,,1,nif-a,P15,small,0.839195166598208,S5
5,MemorizationTest,11,23,4,135,,,,,,,,,1,smut-at,P15,small,0.839195166598208,S5
5,MemorizationTest,12,22,4,90,,,,,,,,,1,smut-t,P15,small,0.839195166598208,S5
5,MemorizationTest,13,4,1,90,,,,,,,,,1,wef-t,P15,small,0.839195166598208,S5
5,MemorizationTest,14,10,2,225,,,,,,,,,1,nif-as,P15,small,0.839195166598208,S5
5,MemorizationTest,15,25,4,45,,,,,,,,,1,smut-tk,P15,small,0.839195166598208,S5
5,MemorizationTest,16,6,1,360,,,,,,,,,1,wef-k,P15,small,0.839195166598208,S5
5,MemorizationTest,17,1,1,150,,,,,,,,,1,wef-aat,P15,small,0.839195166598208,S5
5,MemorizationTest,18,16,3,180,,,,,,,,,1,pti-a,P15,small,0.839195166598208,S5
5,MemorizationTest,19,21,3,240,,,,,,,,,1,pti-ssa,P15,small,0.839195166598208,S5
5,MemorizationTest,20,17,3,315,,,,,,,,,1,pti-kks,P15,small,0.839195166598208,S5
5,MemorizationTest,21,26,4,270,,,,,,,,,1,smut-s,P15,small,0.839195166598208,S5
5,MemorizationTest,22,3,1,210,,,,,,,,,1,wef-aas,P15,small,0.839195166598208,S5
5,MemorizationTest,23,11,2,300,,,,,,,,,1,nif-ssk,P15,small,0.839195166598208,S5
5,RegularizationTest,1,36,4,360,,,,,,,,,,smut-k,P15,small,0.839195166598208,S5
5,RegularizationTest,2,19,3,30,,,,,,,,,,pti-tkk,P15,small,0.839195166598208,S5
5,RegularizationTest,3,32,2,60,,,,,,,,,,nif-tttk,P15,small,0.839195166598208,S5
5,RegularizationTest,4,35,4,225,,,,,,,,,,smut-aas,P15,small,0.839195166598208,S5
5,RegularizationTest,5,30,1,315,,,,,,,,,,wef-sk,P15,small,0.839195166598208,S5
5,RegularizationTest,6,33,3,150,,,,,,,,,,pti-aat,P15,small,0.839195166598208,S5
5,RegularizationTest,7,20,3,120,,,,,,,,,,pti-att,P15,small,0.839195166598208,S5
5,RegularizationTest,8,29,1,135,,,,,,,,,,wef-aat,P15,small,0.839195166598208,S5
5,RegularizationTest,9,12,2,270,,,,,,,,,,nif-s,P15,small,0.839195166598208,S5
5,RegularizationTest,10,18,3,225,,,,,,,,,,pti-as,P15,small,0.839195166598208,S5
5,RegularizationTest,11,34,3,150,,,,,,,,,,pti-aat,P15,small,0.839195166598208,S5
5,RegularizationTest,12,31,2,360,,,,,,,,,,nif-k,P15,small,0.839195166598208,S5
5,RegularizationTest,13,27,4,60,,,,,,,,,,smut-ttk,P15,small,0.839195166598208,S5
